Python  MAGIC           Python  MAGIC           Python  MAGIC
1.0     0x00999902      2.0     0x0A0DC687      3.0     0x0A0D0C3A
1.1     0x00999903      2.1     0x0A0DEB2A      3.1     0x0A0D0C4E
1.2     0x00999903      2.2     0x0A0DED2D      3.2     0x0A0D0C6C
1.3     0x0A0D2E89      2.3     0x0A0DF23B      3.3     0x0A0D0C9E
1.4     0x0A0D1704      2.4     0x0A0DF26D      3.4     0x0A0D0CEE
1.5     0x0A0D4E99      2.5     0x0A0DF2B3      3.5     0x0A0D0D16
1.6     0x0A0DC4FC      2.6     0x0A0DF2D1      3.5.3   0x0A0D0D17
                        2.7     0x0A0DF303      3.6     0x0A0D0D33
                                                3.7     0x0A0D0D42
                                                3.8     0x0A0D0D55
                                                3.9     0x0A0D0D61
                                                3.10    0x0A0D0D6F
                                                3.11    0x0A0D0DA7
                                                3.12    0x0A0D0DCB


                        1.0     1.1     1.2     1.3     1.4     1.5     1.6
JUMP_IF_TRUE_OR_POP             [X]     [ ]
<113>                           [ ]     [ ]
POP_JUMP_FORWARD_IF_FALSE     ! [X]
POP_JUMP_IF_FALSE             !         [X]
POP_JUMP_FORWARD_IF_TRUE      ! [X]
POP_JUMP_IF_TRUE              !         [X]
LOAD_GLOBAL                     [X]     [X]
IS_OP                           [X]     [X]
CONTAINS_OP                     [X]     [X]
RERAISE                         [X]     [X]
COPY                            [X]     [X]
RETURN_CONST                    [ ]     [X]
BINARY_OP                       [X]     [X]
SEND                            [X]     [X]
LOAD_FAST                       [X]     [X]
STORE_FAST                      [X]     [X]
DELETE_FAST                     [X]     [X]
LOAD_FAST_CHECK                 [ ]     [X]
POP_JUMP_FORWARD_IF_NOT_NONE  ! [X]
POP_JUMP_IF_NOT_NONE          !         [X]
POP_JUMP_FORWARD_IF_NONE      ! [X]
POP_JUMP_IF_NONE              !         [X]
RAISE_VARARGS                   [X]     [X]
GET_AWAITABLE                   [X]     [X]
MAKE_FUNCTION                   [X]     [X]
BUILD_SLICE                     [X]     [X]
JUMP_BACKWARD_NO_INTERRUPT      [X]     [X]
MAKE_CELL                       [X]     [X]
LOAD_CLOSURE                    [X]     [X]
LOAD_DEREF                      [X]     [X]
STORE_DEREF                     [X]     [X]
DELETE_DEREF                    [X]     [X]
JUMP_BACKWARD                   [X]     [X]
LOAD_SUPER_ATTR                 [ ]     [X]
CALL_FUNCTION_EX                [X]     [X]
LOAD_FAST_AND_CLEAR             [ ]     [X]
EXTENDED_ARG                    [X]     [X]
LIST_APPEND                     [X]     [X]
SET_ADD                         [X]     [X]
MAP_ADD                         [X]     [X]
LOAD_CLASSDEREF                 [X]     [ ]
COPY_FREE_VARS                  [X]     [X]
YIELD_VALUE                     [ ]     [X]
RESUME                          [X]     [X]
MATCH_CLASS                     [X]     [X]
<153>                           [ ]     [ ]
<154>                           [ ]     [ ]
FORMAT_VALUE                    [X]     [X]
BUILD_CONST_KEY_MAP             [X]     [X]
BUILD_STRING                    [X]     [X]
<158>                           [ ]     [ ]
<159>                           [ ]     [ ]
LOAD_METHOD                     [X]     [ ]
<161>                           [ ]     [ ]
LIST_EXTEND                     [X]     [X]
SET_UPDATE                      [X]     [X]
DICT_MERGE                      [X]     [X]
DICT_UPDATE                     [X]     [X]
PRECALL                         [X]     [ ]
<167>                           [ ]     [ ]
<168>                           [ ]     [ ]
<169>                           [ ]     [ ]
<170>                           [ ]     [ ]
CALL                            [X]     [X]
KW_NAMES                        [X]     [X]
POP_JUMP_BACKWARD_IF_NOT_NONE ! [X]
CALL_INTRINSIC_1              !         [X]
POP_JUMP_BACKWARD_IF_NONE     ! [X]
CALL_INTRINSIC_2              !         [X]
POP_JUMP_BACKWARD_IF_FALSE    ! [X]
LOAD_FROM_DICT_OR_GLOBALS     !         [X]
POP_JUMP_BACKWARD_IF_TRUE     ! [X]
LOAD_FROM_DICT_OR_DEREF       !         [X]
<177>
<178>
<179>
  .
  .
  .
<234>
<235>
<236>
INSTRUMENTED_LOAD_SUPER_ATTR    [ ]     [X]
INSTRUMENTED_POP_JUMP_IF_NONE   [ ]     [X]
INSTRUMENTED_POP_JUMP_IF_NOT_NONE [ ]   [X]
INSTRUMENTED_RESUME             [ ]     [X]
INSTRUMENTED_CALL               [ ]     [X]
INSTRUMENTED_RETURN_VALUE       [ ]     [X]
INSTRUMENTED_YIELD_VALUE        [ ]     [X]
INSTRUMENTED_CALL_FUNCTION_EX   [ ]     [X]
INSTRUMENTED_JUMP_FORWARD       [ ]     [X]
INSTRUMENTED_JUMP_BACKWARD      [ ]     [X]
INSTRUMENTED_RETURN_CONST       [ ]     [X]
INSTRUMENTED_FOR_ITER           [ ]     [X]
INSTRUMENTED_POP_JUMP_IF_FALSE  [ ]     [X]
INSTRUMENTED_POP_JUMP_IF_TRUE   [ ]     [X]
INSTRUMENTED_END_FOR            [ ]     [X]
INSTRUMENTED_END_SEND           [ ]     [X]
INSTRUMENTED_INSTRUCTION        [ ]     [X]
INSTRUMENTED_LINE               [ ]     [X]
<255>


[Intrinsic 1]               3.12
INVALID                     [X]
PRINT                       [X]
IMPORT_STAR                 [X]
STOPITERATION_ERROR         [X]
ASYNC_GEN_WRAP              [X]
UNARY_POSITIVE              [X]
LIST_TO_TUPLE               [X]
TYPEVAR                     [X]
PARAMSPEC                   [X]
TYPEVARTUPLE                [X]
SUBSCRIPT_GENERIC           [X]
TYPEALIAS                   [X]


[Intrinsic 2]               3.12
INVALID                     [X]
PREP_RERAISE_STAR           [X]
TYPEVAR_WITH_BOUND          [X]
TYPEVAR_WITH_CONSTRAINTS    [X]
SET_FUNCTION_TYPE_PARAMS    [X]


                        1.0     1.3     1.4     1.5     1.6
TYPE_NULL               '0'     '0'     '0'     '0'     '0'
TYPE_NONE               'N'     'N'     'N'     'N'     'N'
TYPE_ELLIPSIS                           '.'     '.'     '.'
TYPE_INT                'i'     'i'     'i'     'i'     'i'
TYPE_INT64                                      'I'     'I'
TYPE_FLOAT              'f'     'f'     'f'     'f'     'f'
TYPE_COMPLEX                            'x'     'x'     'x'
TYPE_LONG               'l'     'l'     'l'     'l'     'l'
TYPE_STRING             's'     's'     's'     's'     's'
TYPE_TUPLE              '('     '('     '('     '('     '('
TYPE_LIST               '['     '['     '['     '['     '['
TYPE_DICT               '{'     '{'     '{'     '{'     '{'
TYPE_CODE               'C'     'c'     'c'     'c'     'c'
TYPE_UNICODE                                            'u'
TYPE_UNKNOWN            '?'     '?'     '?'     '?'     '?'


                        2.0     2.2     2.3     2.4     2.5
TYPE_NULL               '0'     '0'     '0'     '0'     '0'
TYPE_NONE               'N'     'N'     'N'     'N'     'N'
TYPE_FALSE                              'F'     'F'     'F'
TYPE_TRUE                               'T'     'T'     'T'
TYPE_STOPITER                   'S'     'S'     'S'     'S'
TYPE_ELLIPSIS           '.'     '.'     '.'     '.'     '.'
TYPE_INT                'i'     'i'     'i'     'i'     'i'
TYPE_INT64              'I'     'I'     'I'     'I'     'I'
TYPE_FLOAT              'f'     'f'     'f'     'f'     'f'
TYPE_BINARY_FLOAT                                       'g'
TYPE_COMPLEX            'x'     'x'     'x'     'x'     'x'
TYPE_BINARY_COMPLEX                                     'y'
TYPE_LONG               'l'     'l'     'l'     'l'     'l'
TYPE_STRING             's'     's'     's'     's'     's'
TYPE_INTERNED                                   't'     't'
TYPE_STRINGREF                                  'R'     'R'
TYPE_TUPLE              '('     '('     '('     '('     '('
TYPE_LIST               '['     '['     '['     '['     '['
TYPE_DICT               '{'     '{'     '{'     '{'     '{'
TYPE_CODE               'c'     'c'     'c'     'c'     'c'
TYPE_UNICODE            'u'     'u'     'u'     'u'     'u'
TYPE_UNKNOWN            '?'     '?'     '?'     '?'     '?'
TYPE_SET                                                '<'
TYPE_FROZENSET                                          '>'


                        3.0     3.4
TYPE_NULL               '0'     '0'
TYPE_NONE               'N'     'N'
TYPE_FALSE              'F'     'F'
TYPE_TRUE               'T'     'T'
TYPE_STOPITER           'S'     'S'
TYPE_ELLIPSIS           '.'     '.'
TYPE_INT                'i'     'i'
TYPE_INT64              'I'
TYPE_FLOAT              'f'     'f'
TYPE_BINARY_FLOAT       'g'     'g'
TYPE_COMPLEX            'x'     'x'
TYPE_BINARY_COMPLEX     'y'     'y'
TYPE_LONG               'l'     'l'
TYPE_STRING             's'     's'
TYPE_INTERNED                   't'
TYPE_REF                        'r'
TYPE_TUPLE              '('     '('
TYPE_LIST               '['     '['
TYPE_DICT               '{'     '{'
TYPE_CODE               'c'     'c'
TYPE_UNICODE            'u'     'u'
TYPE_UNKNOWN            '?'     '?'
TYPE_SET                '<'     '<'
TYPE_FROZENSET          '>'     '>'
TYPE_ASCII                      'a'
TYPE_ASCII_INTERNED             'A'
TYPE_SMALL_TUPLE                ')'
TYPE_SHORT_ASCII                'z'
TYPE_SHORT_ASCII_INTERNED       'Z'


[TYPE_CODE] 1.0     1.3     1.5     2.1     2.3     3.0     3.8     3.11
argcount            short   short   short   long    long    long    long
posonlyargc                                                 long    long
kwonlyargc                                          long    long    long
nlocals             short   short   short   long    long    long
stacksize                   short   short   long    long    long    long
flags               short   short   short   long    long    long    long
code        Obj     Obj     Obj     Obj     Obj     Obj     Obj     Obj
consts      Obj     Obj     Obj     Obj     Obj     Obj     Obj     Obj
names       Obj     Obj     Obj     Obj     Obj     Obj     Obj     Obj
varnames            Obj     Obj     Obj     Obj     Obj     Obj
freevars                            Obj     Obj     Obj     Obj
cellvars                            Obj     Obj     Obj     Obj
locals+names                                                        Obj
locals+kinds                                                        Obj
filename    Obj     Obj     Obj     Obj     Obj     Obj     Obj     Obj
name        Obj     Obj     Obj     Obj     Obj     Obj     Obj     Obj
qualname                                                            Obj
firstline                   short   short   long    long    long    long
lntable                     Obj     Obj     Obj     Obj     Obj     Obj
exceptiontable                                                      Obj
